Date,Day,Holiday,ADR_Model,ADR_Confirmation,ADR_True_False,ADR Mid Trans,ADR Mid Box,ADR Mid Session,ODR_Model,ODR_CONF_TIME,ODR_Confirmation,ODR_True_False,ODR Box Color,ODR MAX RET TIME,ODR Close Price,ODR Close Location,ODR Mid Trans,ODR Mid Box,ODR Mid Session,TRANS MAX RET,TRANS MAX EXT,TRANS LOW TIME,TRANS HIGH TIME,RDR_Model,RDR Box Color,RDR_Confirmation,RDR_True_False,RDR_CONF_TIME,RDR IDR MID,RDR DR MID,rdr_idr_highSD,rdr_idr_lowSD,ADR Mid RDR Trans,ADR Mid RDR Box,ADR Mid RDR Session
2022-08-02,Tuesday,No,RC,Short,True,intact,intact,intact,DXP,05:50,Short,True,red,07:00,-0.041,inside,broken,broken,intact,-0.585,0.762,08:45,09:10,RX,green,Long,True,10:50,-0.799,-0.840,-1.762,0.163,intact,broken,broken
2022-08-01,Monday,No,UX,Short,True,broken,intact,broken,UXP,04:45,Short,False,green,07:45,-0.224,inside,intact,broken,broken,-0.459,2.367,09:00,08:30,RX,green,Long,True,10:45,-1.352,-0.949,-4.918,2.214,broken,broken,broken
2022-07-29,Friday,No,UXP/UX,Long,True,intact,intact,broken,UXP,04:20,Short,True,red,04:25,1.461,below,intact,broken,broken,1.398,3.320,09:10,08:30,D,green,Long,True,13:50,1.660,1.898,-0.563,3.883,intact,broken,broken
2022-07-27,Wednesday,No,UXP/UX,Short,False,broken,broken,broken,UX,04:05,Long,False,green,07:10,-0.991,inside,broken,broken,intact,-1.611,0.102,08:30,09:10,U,green,Long,True,11:00,1.866,1.741,4.407,-0.676,broken,broken,intact
2022-07-26,Tuesday,No,DXP/DX,Short,False,intact,intact,broken,UXP,06:20,Short,True,green,07:50,0.185,inside,intact,intact,intact,-0.481,2.679,09:00,08:35,DXP,red,Short,True,10:30,4.327,3.457,2.765,5.889,broken,intact,intact
2022-07-25,Monday,No,DXP/DX,Short,True,broken,broken,broken,RC,04:20,Long,True,red,04:30,1.963,above,intact,broken,intact,-0.378,1.976,09:25,08:30,DX,red,Short,True,15:00,-2.835,-3.159,-0.524,-5.146,intact,broken,intact
2022-07-22,Friday,No,UXP/UX,Long,False,broken,broken,broken,U,05:15,Long,True,green,06:15,0.977,above,intact,broken,broken,0.667,1.515,08:40,09:20,UX,red,Short,True,11:00,1.167,1.564,2.659,-0.326,intact,broken,broken
2022-07-21,Thursday,No,UXP/UX,Short,False,intact,broken,broken,U,04:20,Short,False,red,08:20,-1.589,above,intact,broken,broken,-3.705,-1.486,08:30,08:40,RX,red,Long,True,12:00,-0.805,-0.880,-2.411,0.801,intact,broken,broken
2022-07-20,Wednesday,No,UXP/UX,Long,True,broken,broken,broken,D,06:30,Short,True,red,06:35,0.528,below,intact,broken,intact,-0.206,0.670,08:40,09:25,U,green,Long,True,10:30,-1.067,-0.837,-2.032,-0.101,intact,broken,intact
2022-07-19,Tuesday,No,DXP/DX,Short,False,broken,broken,broken,RX,05:20,Long,True,red,05:45,0.428,above,intact,intact,intact,0.409,1.646,08:30,09:25,UXP,green,Long,True,10:40,1.389,1.342,1.984,0.794,intact,intact,intact
2022-07-18,Monday,No,UXP/UX,Short,False,intact,intact,intact,UXP,04:25,Long,True,green,08:25,-0.990,inside,intact,broken,broken,-1.090,-0.533,08:45,09:25,U,green,Short,True,13:30,-0.305,-0.402,0.205,-0.814,intact,intact,broken
2022-07-15,Friday,No,UXP/UX,Short,True,intact,intact,broken,DXP,04:40,Long,True,green,08:20,-0.813,inside,broken,intact,intact,-2.073,3.060,08:30,09:05,UXP,green,Long,True,11:20,2.650,2.767,4.007,1.293,broken,intact,intact
2022-07-14,Thursday,No,RC,Long,True,intact,broken,broken,U,04:20,Short,True,red,06:40,0.688,below,intact,intact,broken,-0.307,1.534,08:30,08:35,DXP,red,Long,True,11:40,2.503,1.696,1.591,3.415,broken,broken,broken
2022-07-13,Wednesday,No,DXP/DX,Long,True,broken,intact,broken,UXP,04:05,Short,False,red,08:25,-3.778,above,broken,intact,broken,-4.007,9.326,08:45,08:30,DXP,green,Long,True,10:30,4.637,5.415,2.896,6.378,broken,intact,broken
2022-07-12,Tuesday,No,RC,Short,True,intact,intact,broken,DXP,05:10,Long,True,red,05:50,1.599,above,intact,intact,broken,1.422,2.968,08:30,09:25,UXP,red,Short,True,15:00,2.147,2.166,4.187,0.107,broken,broken,broken
2022-07-11,Monday,No,UX,Short,True,intact,intact,intact,DXP,04:15,Long,True,green,07:55,0.175,inside,intact,broken,intact,-0.394,0.562,08:45,09:00,DXP,red,NO_CONF,NO_CONF,,-3.434,-2.901,-1.321,-5.547,intact,intact,intact
2022-07-08,Friday,No,UXP/UX,Long,False,intact,broken,broken,D,05:00,Short,False,green,06:25,-0.711,inside,broken,broken,broken,-0.693,4.474,08:45,08:30,RX,green,Long,True,10:30,0.908,1.004,-1.307,3.123,intact,broken,broken
2022-07-07,Thursday,No,UXP/UX,Short,False,intact,intact,intact,UXP,04:05,Long,True,green,06:20,-0.281,inside,broken,broken,intact,-0.785,0.230,08:30,08:50,UXP,green,Long,True,10:50,2.378,1.459,3.148,1.607,intact,intact,intact
2022-07-06,Wednesday,No,UXP/UX,Long,False,broken,intact,broken,UX,04:30,Short,True,green,06:35,0.813,below,broken,broken,broken,-0.659,0.817,08:30,09:20,RX,red,Long,True,14:30,-0.267,-0.250,-1.269,0.736,broken,broken,broken
2022-07-05,Tuesday,No,UXP/UX,Short,True,broken,intact,intact,DXP,04:05,Short,True,red,04:10,4.839,below,intact,intact,broken,4.555,5.869,08:55,08:40,DXP,green,Long,True,10:35,5.296,5.223,3.657,6.934,intact,intact,broken
2022-07-01,Friday,No,UX,Short,True,intact,intact,intact,DXP,04:20,Long,True,green,07:55,-0.126,inside,intact,broken,broken,-0.182,0.561,08:30,09:00,UX,red,Short,False,10:35,0.509,0.633,1.442,-0.425,intact,broken,broken
2022-06-30,Thursday,No,RC,Short,True,intact,intact,intact,DXP,04:00,Long,False,green,05:15,-0.882,inside,broken,broken,broken,-0.909,0.683,09:00,08:30,DX,red,Long,True,11:50,-2.301,-1.704,-0.559,-4.043,intact,intact,broken
2022-06-29,Wednesday,No,DXP/DX,Short,False,broken,broken,broken,DX,04:05,Long,False,green,05:55,-0.014,inside,broken,broken,broken,-1.268,0.370,08:35,09:15,RX,green,NO_CONF,NO_CONF,,-0.674,-0.728,1.464,-2.812,broken,broken,broken
2022-06-27,Monday,No,UXP/UX,Long,True,intact,intact,intact,UXP,04:10,Long,True,green,08:25,-0.836,inside,intact,broken,intact,-1.167,-0.585,08:30,09:20,DXP,red,Short,True,15:00,-2.055,-1.543,-1.558,-2.552,intact,broken,broken
2022-06-24,Friday,No,UXP/UX,Long,True,intact,intact,intact,UXP,06:05,Long,True,green,08:00,-0.822,inside,broken,intact,intact,-0.980,0.033,08:45,09:25,UXP,green,Long,True,15:50,3.559,2.799,5.789,1.329,intact,intact,intact
2022-06-23,Thursday,No,DXP/DX,Long,True,intact,broken,intact,UX,04:05,Long,True,red,04:35,2.005,above,intact,intact,intact,1.332,2.829,08:45,09:20,UXP,red,Long,True,10:40,1.363,1.415,2.451,0.275,intact,intact,intact
2022-06-22,Wednesday,No,RC,Short,True,intact,intact,intact,DXP,04:00,Short,True,red,07:30,-1.020,inside,intact,intact,intact,-3.041,-0.503,08:35,09:25,UXP,green,Long,True,10:35,-5.282,-4.896,-7.462,-3.102,intact,broken,broken
2022-06-21,Tuesday,No,UXP/UX,Long,True,intact,intact,intact,UXP,08:05,Short,True,green,08:25,-0.238,inside,broken,broken,intact,-0.510,-0.024,08:55,08:35,UX,green,Long,True,10:50,-1.874,-1.588,-2.755,-0.993,intact,intact,intact
2022-06-17,Friday,No,DXP/DX,Long,True,broken,broken,intact,UX,04:05,Long,True,green,04:50,0.254,above,broken,broken,broken,-1.807,0.390,09:10,08:30,RX,green,Short,False,10:30,-0.149,-0.096,1.013,-1.311,broken,broken,broken
2022-06-16,Thursday,No,UXP/UX,Long,False,intact,intact,intact,DXP,04:50,Short,True,red,08:25,-0.157,inside,broken,intact,intact,-0.523,0.247,09:25,08:35,DXP,red,Short,True,10:35,0.693,0.562,0.316,1.069,intact,intact,intact
2022-06-15,Wednesday,No,UX,Short,True,broken,broken,broken,D,04:10,Long,True,green,05:10,0.619,above,intact,intact,broken,0.265,2.406,08:30,08:50,UXP,green,Short,False,14:30,2.561,2.410,3.413,1.710,intact,intact,broken
2022-06-14,Tuesday,No,DXP/DX,Long,True,intact,intact,broken,UXP,04:45,Short,True,red,04:50,1.220,below,intact,intact,intact,-0.445,1.247,08:30,08:40,DXP,red,Short,True,10:40,1.760,1.471,0.784,2.736,intact,broken,broken
2022-06-13,Monday,No,DXP/DX,Short,True,intact,intact,intact,DXP,04:00,Short,True,red,07:00,0.307,below,intact,broken,intact,0.130,1.123,09:25,08:30,DXP,red,Short,True,10:40,1.173,0.856,0.152,2.195,intact,intact,intact
2022-06-09,Thursday,No,DXP/DX,Short,True,intact,broken,broken,DX,04:30,Long,True,green,08:25,-0.291,inside,broken,broken,broken,-2.612,0.299,09:15,08:30,RX,green,Long,False,10:35,-0.799,-1.060,0.963,-2.560,broken,broken,broken
2022-06-08,Wednesday,No,UXP/UX,Long,False,broken,intact,broken,DXP,04:25,Long,True,red,06:05,-0.009,inside,broken,broken,broken,-1.091,0.527,08:30,09:25,UXP,green,Short,True,12:35,1.955,1.600,3.864,0.045,intact,broken,broken
2022-06-07,Tuesday,No,DXP/DX,Short,True,intact,intact,intact,DXP,04:35,Long,False,green,07:10,-1.982,below,intact,broken,intact,-2.719,-1.807,09:10,08:45,RX,green,Long,True,10:30,-0.149,-0.833,1.140,-1.439,intact,broken,broken
2022-06-06,Monday,No,DXP/DX,Long,True,intact,intact,intact,UXP,04:00,Long,True,green,05:40,0.447,above,intact,broken,broken,0.293,1.009,09:25,08:45,UX,green,Short,True,11:15,0.570,0.558,1.451,-0.312,intact,intact,broken
2022-06-03,Friday,No,UXP/UX,Short,True,intact,intact,intact,DXP,05:15,Short,True,red,06:00,1.758,below,intact,intact,intact,0.477,4.085,09:25,08:30,DXP,red,Short,True,10:35,4.248,4.098,3.163,5.333,intact,intact,intact
2022-06-02,Thursday,No,DXP/DX,Long,True,intact,intact,intact,UXP,04:15,Long,True,green,08:15,-0.265,inside,broken,broken,broken,-4.061,-0.030,09:25,08:55,D,green,Long,True,11:00,-1.780,-2.561,-0.098,-3.462,broken,broken,broken
2022-06-01,Wednesday,No,UXP/UX,Long,False,intact,intact,broken,DXP,04:05,Short,False,red,08:25,-2.074,above,intact,broken,broken,-3.289,-1.331,09:00,09:25,RX,red,Short,True,10:30,-2.343,-2.360,-5.694,1.008,broken,broken,intact
2022-05-31,Tuesday,No,UX,Short,True,intact,intact,intact,DXP,04:15,Long,False,red,08:25,-1.236,below,broken,broken,broken,-1.892,-0.153,08:45,09:25,DXP,red,Long,True,11:50,-3.138,-2.103,-2.163,-4.113,intact,intact,intact
2022-05-27,Friday,No,UXP/UX,Short,True,intact,intact,broken,DXP,04:20,Long,True,red,08:00,1.617,above,intact,intact,intact,1.017,5.774,08:30,08:45,UXP,green,Long,True,11:45,8.283,7.696,10.461,6.104,intact,intact,intact
2022-05-26,Thursday,No,UXP/UX,Long,False,intact,broken,broken,RX,07:10,Long,True,green,08:15,-0.106,inside,broken,broken,intact,-0.754,0.194,09:25,08:50,UXP,green,Long,True,11:00,1.196,0.796,2.346,0.046,broken,broken,intact
2022-05-25,Wednesday,No,UXP/UX,Long,True,broken,broken,intact,U,04:00,Short,True,red,04:50,2.163,below,intact,broken,broken,1.344,2.584,08:30,08:30,RX,green,Long,True,10:30,-0.167,0.278,-1.353,1.018,intact,broken,broken
2022-05-24,Tuesday,No,RC,Short,True,intact,intact,intact,DXP,05:50,Long,True,green,08:20,0.489,inside,intact,broken,broken,0.220,1.589,08:30,08:50,D,red,NO_CONF,NO_CONF,,-3.177,-2.571,-0.191,-6.163,intact,intact,intact
2022-05-23,Monday,No,RC,Long,False,intact,broken,broken,RX,04:05,Short,True,red,06:55,0.887,below,intact,intact,broken,0.696,1.786,09:25,09:15,DXP,green,Long,True,11:30,1.878,1.824,0.131,3.625,intact,intact,broken
2022-05-20,Friday,No,RC,Long,True,intact,intact,intact,UXP,04:25,Long,True,green,07:10,-0.139,inside,broken,broken,intact,-0.682,-0.046,08:50,08:35,D,red,Short,True,10:50,-1.156,-1.218,-0.370,-1.941,intact,broken,broken
2022-05-19,Thursday,No,DXP/DX,Long,True,intact,broken,broken,RX,04:55,Short,True,red,07:55,-0.397,inside,broken,broken,intact,-0.908,-0.161,08:35,09:10,U,green,Long,True,11:35,-1.007,-1.054,-1.577,-0.437,broken,broken,broken
2022-05-18,Wednesday,No,UXP/UX,Short,True,intact,intact,intact,DXP,04:30,Short,True,red,06:00,0.929,below,intact,intact,intact,0.857,3.386,09:10,08:30,DXP,red,Short,True,10:30,4.000,3.757,2.879,5.121,intact,intact,intact
2022-05-17,Tuesday,No,RC,Long,True,intact,intact,intact,UXP,04:00,Long,True,green,04:05,1.319,above,intact,intact,broken,0.746,1.706,08:30,09:15,UXP,red,Short,False,10:35,1.129,1.270,2.004,0.254,intact,intact,intact
2022-05-16,Monday,No,UXP/UX,Short,True,intact,intact,intact,DXP,04:20,Long,True,green,05:55,1.084,above,intact,broken,broken,-0.050,1.833,09:20,08:35,RX,green,Long,True,14:25,-0.105,-0.249,1.038,-1.247,intact,intact,intact
2022-05-13,Friday,No,UX,Long,True,intact,intact,intact,UXP,07:45,Long,True,green,07:50,0.042,above,broken,broken,intact,-0.582,0.200,09:25,08:50,U,green,Long,True,11:25,0.313,0.247,1.537,-0.911,intact,intact,intact
2022-05-12,Thursday,No,DXP/DX,Long,False,intact,intact,intact,DX,04:45,Short,True,green,07:20,0.701,below,intact,broken,broken,0.173,1.010,08:30,09:20,RX,green,Long,True,10:55,-0.039,-0.080,-1.637,1.558,intact,broken,broken
2022-05-11,Wednesday,No,DXP/DX,Long,True,intact,intact,intact,UX,04:10,Long,True,red,04:15,0.788,above,broken,broken,broken,-8.181,1.031,08:55,08:30,RX,green,Short,True,12:55,-2.959,-2.906,0.150,-6.069,broken,broken,broken
2022-05-10,Tuesday,No,DXP/DX,Long,True,intact,intact,intact,UXP,04:30,Long,False,red,07:20,-0.190,inside,intact,broken,broken,-0.267,2.290,08:30,09:10,U,red,Short,True,10:45,0.550,0.836,2.043,-0.943,intact,intact,broken
2022-05-09,Monday,No,RC,Short,True,broken,broken,intact,RX,04:00,Short,True,red,04:10,1.673,below,intact,intact,intact,0.747,1.836,08:30,09:25,DXP,red,Short,True,10:30,1.295,1.040,0.272,2.318,intact,intact,intact
2022-05-06,Friday,No,DXP/DX,Short,True,broken,intact,broken,DXP,04:25,Long,False,red,07:30,-0.428,inside,broken,broken,broken,-2.026,1.231,09:00,08:35,DX,red,Long,True,11:10,-2.797,-2.524,-0.659,-4.934,broken,intact,broken
2022-05-05,Thursday,No,UXP/UX,Long,True,broken,intact,intact,DXP,04:30,Short,True,red,08:20,-0.106,inside,intact,intact,intact,-0.239,1.683,09:25,08:30,DXP,red,Short,True,10:30,4.917,4.571,2.294,7.541,intact,intact,intact
2022-05-04,Wednesday,No,RC,Long,False,broken,broken,broken,RX,07:20,Long,True,red,08:20,-0.163,inside,broken,broken,broken,-0.980,-0.102,09:10,08:30,DXP,red,Short,False,11:00,-3.051,-2.935,-1.061,-5.041,broken,intact,broken
2022-05-03,Tuesday,No,UXP/UX,Long,True,intact,broken,broken,U,04:00,Long,False,green,07:20,-0.438,inside,broken,broken,broken,-0.797,0.359,08:30,08:45,RX,red,Long,True,13:35,-0.745,-0.914,0.708,-2.198,intact,broken,broken
2022-05-02,Monday,No,DXP/DX,Long,True,intact,intact,broken,UXP,07:15,Short,True,red,07:25,1.435,below,intact,broken,broken,0.423,2.027,08:50,09:15,RX,green,Long,False,10:30,0.163,0.581,-1.173,1.500,broken,broken,broken
2022-04-29,Friday,No,UXP/UX,Long,True,intact,intact,broken,UXP,05:25,Short,True,red,06:00,0.187,inside,intact,broken,intact,0.168,2.490,09:10,08:30,RX,red,Short,True,10:40,0.200,0.274,-2.290,2.690,broken,broken,intact
2022-04-28,Thursday,No,RC,Short,False,intact,intact,intact,UXP,04:55,Long,True,green,08:25,-1.036,inside,intact,broken,broken,-1.651,-0.630,08:50,08:40,DXP,red,Short,False,10:30,-1.934,-1.609,-1.160,-2.708,intact,broken,broken
2022-04-27,Wednesday,No,DXP/DX,Short,False,intact,broken,intact,U,04:10,Long,True,green,07:30,-0.636,inside,broken,broken,broken,-0.964,-0.482,09:15,08:30,RX,red,NO_CONF,NO_CONF,,-0.286,-0.246,0.581,-1.152,broken,broken,broken
2022-04-25,Monday,No,DXP/DX,Short,True,intact,broken,intact,D,07:15,Short,True,green,08:25,-0.514,inside,broken,broken,broken,-0.996,-0.430,08:30,08:55,U,green,Long,True,10:30,-0.978,-0.981,-1.566,-0.391,broken,broken,broken
2022-04-22,Friday,No,DXP/DX,Short,False,broken,broken,broken,RX,06:05,Short,False,red,08:25,-1.192,above,broken,broken,intact,-1.259,-0.184,09:15,08:30,D,red,Short,True,11:35,-0.039,-0.157,-0.919,0.841,broken,broken,intact
2022-04-21,Thursday,No,RC,Long,True,broken,broken,intact,U,04:00,Long,True,green,06:00,0.292,above,intact,intact,broken,-0.004,0.625,08:30,09:00,UX,red,Short,True,10:45,0.794,0.786,1.826,-0.239,intact,intact,broken
2022-04-20,Wednesday,No,RC,Long,False,broken,broken,intact,UX,04:55,Long,True,green,05:15,3.154,above,intact,broken,broken,2.344,3.292,09:25,08:55,RX,red,Short,True,11:15,0.133,0.428,1.708,-1.441,intact,broken,broken
2022-04-19,Tuesday,No,UX,Short,True,broken,broken,intact,DX,04:45,Short,True,red,08:10,-0.190,inside,intact,broken,intact,-0.407,1.043,09:05,08:30,RX,green,Long,True,10:35,-0.847,-0.810,-2.698,1.004,intact,broken,intact
2022-04-18,Monday,No,DXP/DX,Long,True,intact,intact,intact,UXP,04:00,Long,True,green,05:20,2.769,above,intact,intact,intact,2.431,4.815,08:30,09:15,UXP,green,Short,True,12:10,8.008,7.785,12.492,3.523,intact,intact,intact
2022-04-14,Thursday,No,UXP/UX,Long,True,intact,broken,broken,UX,06:30,Short,True,red,07:15,0.567,below,intact,broken,intact,-0.240,2.212,09:00,09:25,DXP,red,Short,True,11:40,3.731,3.606,0.260,7.202,broken,broken,intact
2022-04-13,Wednesday,No,DXP/DX,Long,True,intact,intact,broken,UXP,04:05,Long,False,red,08:25,-2.321,below,intact,broken,broken,-3.310,-1.750,08:30,08:45,RX,green,Long,True,11:00,-1.009,-1.315,0.738,-2.756,broken,broken,intact
2022-04-12,Tuesday,No,DXP/DX,Short,True,intact,intact,broken,DXP,04:30,Long,True,red,05:20,2.067,above,intact,intact,broken,2.020,8.487,08:30,08:55,UXP,red,Short,True,10:45,6.500,6.113,7.887,5.113,intact,intact,broken
2022-04-11,Monday,No,DXP/DX,Short,True,intact,intact,intact,DX,04:15,Short,True,green,06:15,0.668,below,intact,intact,intact,0.303,0.725,08:30,08:45,DXP,red,Short,True,10:40,0.793,0.766,0.308,1.277,intact,intact,intact
2022-04-08,Friday,No,UX,Short,True,intact,intact,broken,UXP,04:00,Long,False,green,06:20,-1.618,below,intact,intact,intact,-4.840,-1.489,09:25,08:30,DXP,red,Long,True,12:20,-7.630,-6.866,-6.198,-9.061,broken,intact,intact
2022-04-06,Wednesday,No,DXP/DX,Short,True,broken,broken,intact,DX,04:15,Short,True,red,05:00,1.444,below,intact,intact,intact,1.316,1.670,08:45,09:20,DXP,red,Short,True,11:05,2.234,2.048,1.474,2.995,intact,intact,intact
2022-04-04,Monday,No,DXP/DX,Long,True,intact,intact,intact,UXP,05:00,Long,True,red,05:05,0.475,above,intact,intact,intact,-0.083,0.672,08:55,08:35,UXP,green,Long,True,11:00,1.926,1.846,3.270,0.583,intact,intact,intact
2022-04-01,Friday,No,DXP/DX,Short,False,broken,intact,intact,UXP,06:05,Long,True,red,07:20,0.345,inside,broken,broken,intact,-2.839,0.563,09:00,08:30,DXP,red,Short,True,11:35,-4.167,-3.345,-2.598,-5.736,broken,broken,intact
2022-03-31,Thursday,No,DXP/DX,Long,True,intact,intact,broken,UXP,04:20,Short,True,green,04:55,0.500,below,intact,intact,intact,0.063,1.658,09:25,08:30,DXP,red,Short,True,15:30,3.256,2.778,2.513,4.000,broken,intact,intact
2022-03-30,Wednesday,No,UXP/UX,Long,True,broken,broken,intact,DXP,04:10,Short,True,red,07:35,1.735,below,intact,broken,broken,0.098,1.755,08:30,09:25,RX,green,Short,True,11:05,-0.422,-0.417,-1.775,0.931,intact,broken,broken
2022-03-29,Tuesday,No,UXP/UX,Long,True,intact,intact,intact,UXP,05:10,Long,True,red,07:35,3.599,above,intact,intact,intact,2.711,4.035,08:40,09:25,UXP,red,Long,True,14:50,2.732,2.697,4.908,0.556,intact,intact,intact
2022-03-28,Monday,No,DXP/DX,Short,True,intact,broken,broken,D,06:15,Long,True,green,06:35,1.606,above,intact,intact,broken,0.135,1.808,09:10,08:30,UXP,green,Short,False,11:45,4.341,3.798,5.971,2.712,intact,intact,broken
2022-03-25,Friday,No,UXP/UX,Long,True,intact,intact,broken,UXP,04:05,Short,False,red,07:25,-2.952,above,broken,broken,broken,-2.976,0.361,09:25,08:30,DX,red,Long,False,10:40,1.289,1.211,-0.024,2.602,intact,broken,broken
2022-03-24,Thursday,No,RC,Short,False,intact,intact,intact,UXP,04:05,Long,True,red,07:40,-0.411,inside,broken,broken,broken,-1.019,0.477,08:30,08:55,RX,red,Long,True,11:10,-1.397,-1.159,0.140,-2.935,intact,broken,broken
2022-03-23,Wednesday,No,UXP/UX,Short,True,intact,broken,broken,RC,04:15,Short,True,red,04:55,8.619,below,intact,intact,broken,8.119,11.905,08:50,09:20,DXP,green,Long,False,11:00,11.214,11.131,5.738,16.690,intact,intact,broken
2022-03-22,Tuesday,No,RC,Short,True,broken,broken,intact,U,04:00,Long,True,green,08:25,-0.148,inside,intact,intact,intact,-0.404,0.379,08:35,09:00,UXP,green,Long,True,10:30,2.298,1.899,3.951,0.645,intact,intact,intact
2022-03-21,Monday,No,UXP/UX,Short,True,intact,intact,broken,DXP,04:15,Long,True,green,05:05,0.902,above,intact,broken,broken,0.221,1.156,09:00,09:25,RX,red,Short,True,13:15,-0.467,-0.111,2.943,-3.877,intact,broken,broken
2022-03-18,Friday,No,UXP/UX,Short,True,broken,broken,broken,RX,04:10,Long,False,green,07:25,-0.673,inside,broken,broken,intact,-1.362,0.250,08:50,09:25,U,green,Long,True,11:15,1.503,1.533,3.658,-0.653,broken,broken,intact
2022-03-17,Thursday,No,UXP/UX,Long,False,broken,broken,broken,RX,05:05,Short,True,red,05:25,0.753,below,intact,broken,broken,0.551,1.343,08:55,08:30,D,green,Long,True,13:25,-0.008,0.274,-0.804,0.788,intact,broken,broken
2022-03-16,Wednesday,No,UXP/UX,Long,True,intact,intact,intact,UXP,04:00,Long,True,green,04:10,2.023,above,intact,intact,broken,-0.275,2.305,09:25,08:30,UXP,green,Long,False,10:30,3.427,3.115,6.107,0.748,intact,intact,intact
2022-03-15,Tuesday,No,DXP/DX,Short,False,intact,intact,broken,DXP,05:05,Short,False,red,08:20,-1.784,above,intact,intact,intact,-2.953,-1.736,08:30,08:30,UXP,green,Long,True,10:30,-2.968,-2.818,-3.990,-1.946,broken,broken,intact
2022-03-14,Monday,No,DXP/DX,Short,True,broken,broken,broken,D,04:25,Short,False,red,05:55,1.341,below,intact,broken,broken,0.266,1.572,09:25,08:55,D,green,Short,True,11:40,0.596,0.692,-0.633,1.825,intact,broken,intact
2022-03-11,Friday,No,RC,Short,True,intact,broken,intact,U,04:10,Long,True,red,04:30,2.532,above,intact,broken,broken,1.556,2.615,09:25,08:30,RX,red,Short,True,11:10,-0.161,0.099,1.012,-1.333,intact,broken,broken
2022-03-10,Thursday,No,UXP/UX,Short,True,intact,intact,intact,DXP,05:55,Short,True,red,06:25,0.677,below,intact,intact,intact,-0.225,1.043,09:00,08:30,DX,red,Short,False,10:30,0.620,0.622,-0.026,1.265,intact,intact,intact
2022-03-09,Wednesday,No,RC,Long,False,intact,intact,intact,UXP,04:00,Long,True,green,04:05,1.625,above,intact,intact,intact,1.125,2.390,09:00,09:10,UXP,green,Long,True,10:55,1.582,1.509,2.351,0.814,intact,intact,intact
