Date,Day,ADR_Model,ADR_Confirmation,ADR_True_False,ADR Mid Trans,ADR Mid Box,ADR Mid Session,ODR_Model,ODR_CONF_TIME,ODR_Confirmation,ODR_True_False,ODR Box Color,ODR MAX RET TIME,ODR Close Price,ODR Close Location,ODR Mid Trans,ODR Mid Box,ODR Mid Session,TRANS MAX RET,TRANS MAX EXT,TRANS LOW TIME,TRANS HIGH TIME,RDR_Model,RDR Box Color,RDR_Confirmation,RDR_True_False,RDR_CONF_TIME,RDR IDR MID,RDR DR MID,rdr_idr_highSD,rdr_idr_lowSD,ADR Mid RDR Trans,ADR Mid RDR Box,ADR Mid RDR Session
2021-11-02,Tuesday,DXP/DX,Long,False,intact,intact,broken,UXP,4:05,Short,True,red,04:30,1.097,Below,intact,intact,intact,-0.387,3.194,09:15,09:00,DXP,green,Long,True,14:15,1.919,2.000,1.290,2.548,broken,intact,broken
2021-11-01,Monday,UXP/UX,Long,True,broken,broken,broken,D,4:10,Long,True,red,04:20,2.472,Above,intact,intact,intact,2.028,4.361,08:35,09:05,UXP,red,Short,True,10:45,4.028,3.958,4.472,3.583,intact,intact,intact
2021-10-29,Friday,UXP/UX,Short,False,broken,intact,broken,UXP,4:25,Short,True,green,07:35,1.730,Below,intact,intact,broken,1.216,4.027,09:00,08:35,DXP,red,Long,True,11:25,2.162,2.095,1.027,3.297,intact,intact,broken
2021-10-28,Thursday,DXP/DX,Short,True,intact,broken,broken,DX,4:25,Long,False,green,07:35,-1.412,Below,broken,broken,broken,-1.471,0.824,08:30,09:20,UX,green,Short,False,12:05,0.735,0.485,1.706,-0.235,broken,broken,broken
2021-10-27,Wednesday,UXP/UX,Long,False,intact,intact,intact,DXP,4:00,Short,False,red,08:15,-1.205,Above,broken,broken,broken,-1.462,1.000,09:15,08:30,U,green,Short,True,10:40,-1.308,-1.064,-2.359,-0.256,intact,intact,intact
2021-10-26,Tuesday,DXP/DX,Short,False,intact,intact,broken,DXP,5:05,Short,False,red,08:10,-2.871,Above,intact,broken,intact,-2.903,-1.226,09:25,08:30,U,green,Long,True,10:40,-1.355,-1.258,-2.516,-0.194,broken,broken,intact
2021-10-25,Monday,UXP/UX,Long,True,intact,intact,intact,UXP,4:40,Long,False,green,05:30,2.684,Above,intact,intact,broken,1.316,4.579,08:35,09:10,UXP,red,Short,True,10:40,2.368,2.605,3.947,0.789,intact,intact,broken
2021-10-22,Friday,RC,Long,False,intact,broken,intact,D,4:15,Long,True,green,04:20,1.769,Above,intact,intact,intact,1.256,2.128,09:10,09:15,UXP,red,Short,False,10:45,1.692,1.679,2.615,0.769,intact,intact,intact
2021-10-21,Thursday,UXP/UX,Long,False,intact,intact,intact,DXP,4:00,Short,True,red,04:55,0.000,Inside,broken,intact,intact,-1.083,1.208,09:25,09:05,DXP,red,Short,True,10:50,1.604,1.500,0.042,3.167,intact,intact,intact
2021-10-20,Wednesday,UXP/UX,Short,True,intact,intact,intact,DXP,4:00,Short,True,red,05:05,0.207,Below,broken,broken,intact,-0.828,2.931,09:00,09:20,D,green,Long,True,10:30,0.138,-0.069,-0.759,1.034,intact,intact,broken
2021-10-19,Tuesday,DXP/DX,Short,False,intact,intact,intact,UXP,4:45,Long,True,green,08:25,-0.516,Inside,broken,intact,broken,-3.581,-0.387,09:25,08:30,DXP,green,Long,True,10:45,-3.016,-3.065,-2.065,-3.968,broken,broken,broken
2021-10-18,Monday,UXP/UX,Short,False,intact,broken,broken,U,4:05,Long,False,red,05:15,1.636,Above,broken,broken,intact,-1.000,1.727,09:15,08:40,RX,red,Short,True,10:30,-0.659,-0.500,1.273,-2.591,broken,broken,intact
2021-10-15,Friday,UXP/UX,Short,False,intact,intact,intact,UXP,4:55,Short,True,green,08:05,0.778,Below,broken,broken,broken,-1.000,1.444,09:10,09:20,UX,green,Short,True,12:15,-1.000,-0.963,-1.481,-0.519,broken,intact,broken
2021-10-14,Thursday,UXP/UX,Short,False,intact,intact,intact,UXP,4:00,Long,True,green,04:20,0.444,Above,broken,broken,broken,-0.889,2.500,09:15,09:00,DX,red,Long,False,10:40,-1.833,-2.000,-0.833,-2.833,intact,broken,broken
2021-10-13,Wednesday,DXP/DX,Long,False,intact,broken,broken,U,4:00,Short,True,red,05:15,1.364,Below,intact,intact,broken,0.000,4.227,09:05,08:30,DXP,green,Long,True,10:50,2.523,2.750,1.545,3.500,intact,intact,broken
2021-10-12,Tuesday,DXP/DX,Short,False,broken,broken,broken,RX,6:50,Long,True,green,08:20,-0.825,Inside,broken,broken,broken,-2.032,0.381,09:05,09:25,U,red,NO_CONF,NO_CONF,,0.119,0.214,0.873,-0.635,broken,broken,broken
2021-10-11,Monday,U,Long,True,intact,intact,intact,UXP,4:05,Long,True,green,05:45,0.500,Above,broken,broken,broken,-1.900,1.700,09:00,08:55,RX,green,Short,True,14:00,0.425,0.450,2.100,-1.250,intact,intact,intact
2021-10-08,Friday,UXP/UX,Long,True,intact,intact,broken,UXP,4:30,Long,False,green,07:45,-1.815,Below,broken,intact,broken,-2.963,0.519,08:30,09:25,UXP,green,Short,True,12:10,0.981,1.056,1.963,0.000,broken,intact,broken
2021-10-07,Thursday,DXP/DX,Short,True,intact,intact,intact,DXP,4:10,Short,True,red,08:25,-1.083,Inside,intact,intact,intact,-1.607,-0.845,08:50,09:10,UX,green,Long,True,10:40,-1.351,-1.393,-1.976,-0.726,broken,broken,intact
2021-10-06,Wednesday,RC,Short,False,intact,broken,broken,U,4:00,Short,True,red,04:35,1.490,Below,intact,intact,intact,1.118,2.078,09:10,08:35,DXP,red,Short,True,10:40,2.451,2.490,1.961,2.941,intact,intact,intact
2021-10-05,Tuesday,RC,Short,False,broken,broken,broken,UX,6:45,Long,True,green,06:50,1.880,Above,intact,intact,intact,1.880,3.600,08:30,08:45,UXP,green,Long,True,11:10,3.820,3.680,4.720,2.920,intact,intact,intact
2021-10-04,Monday,UXP/UX,Short,True,broken,broken,broken,D,4:00,Long,True,green,04:45,0.550,Above,intact,intact,intact,0.400,3.725,08:30,09:00,UXP,green,NO_CONF,NO_CONF,,4.850,4.763,6.050,3.650,intact,intact,intact
2021-10-01,Friday,UXP/UX,Short,True,intact,intact,intact,DXP,4:20,Short,True,red,07:45,0.083,Inside,broken,intact,broken,-1.556,0.667,08:40,09:20,UXP,green,Short,False,10:35,-1.611,-1.653,-2.000,-1.222,intact,broken,broken
2021-09-30,Thursday,RC,Long,False,broken,broken,broken,U,4:05,Long,False,green,07:45,-3.312,Below,intact,intact,broken,-4.875,-3.000,09:05,08:30,DXP,green,Long,True,11:00,-4.125,-4.391,-3.094,-5.156,intact,intact,broken
2021-09-29,Wednesday,DXP/DX,Long,False,intact,intact,broken,DX,4:00,Long,True,green,04:10,0.871,Above,intact,intact,intact,0.258,1.065,09:15,09:00,UXP,green,Long,True,10:35,0.734,0.685,1.194,0.274,intact,broken,broken
2021-09-28,Tuesday,DXP/DX,Short,False,intact,intact,intact,UXP,8:25,Short,True,red,,0.792,Below,broken,broken,intact,-1.250,1.792,09:05,09:20,D,red,Short,True,10:30,1.333,1.167,-0.583,3.250,intact,broken,broken
2021-09-27,Monday,UXP/UX,Long,True,intact,broken,broken,RC,4:20,Long,True,red,04:35,2.545,Above,intact,intact,intact,1.409,3.318,09:15,08:40,UXP,green,Short,True,11:55,2.932,2.636,3.636,2.227,intact,intact,intact
2021-09-24,Friday,UXP/UX,Long,False,intact,broken,broken,UX,4:55,Long,False,red,07:15,-1.615,Below,intact,broken,intact,-4.462,-1.000,09:05,08:50,UX,green,Long,True,11:20,1.154,0.192,2.692,-0.385,broken,broken,intact
2021-09-23,Thursday,UXP/UX,Long,True,intact,intact,broken,UXP,4:15,Long,False,red,07:10,-3.429,Below,broken,intact,intact,-3.786,0.500,08:35,09:15,UXP,green,Long,True,10:30,3.179,2.250,4.643,1.714,broken,intact,intact
2021-09-22,Wednesday,UXP/UX,Long,True,intact,intact,intact,UXP,8:20,Short,True,red,08:25,0.132,Below,broken,intact,broken,-1.079,0.211,08:30,09:05,UX,green,Short,False,10:30,-1.105,-1.039,-1.421,-0.789,intact,intact,intact
2021-09-21,Tuesday,RC,Long,True,intact,intact,intact,UXP,4:00,Long,False,green,08:10,-1.484,Below,intact,intact,intact,-2.645,-1.032,09:05,08:40,DXP,red,Short,True,10:45,-3.258,-3.194,-1.806,-4.710,broken,broken,broken
2021-09-20,Monday,RC,Short,True,intact,intact,intact,DXP,4:20,Short,True,red,04:30,2.517,Below,intact,broken,broken,-0.207,2.931,08:30,09:20,D,red,Short,True,12:55,0.293,0.276,-0.966,1.552,intact,intact,intact
2021-09-17,Friday,UXP/UX,Short,True,intact,intact,intact,DXP,4:10,Short,True,red,08:00,-0.250,Inside,broken,intact,intact,-1.450,2.650,09:15,09:00,DXP,red,Long,True,12:30,2.550,2.600,1.000,4.100,intact,intact,intact
2021-09-16,Thursday,RC,Short,False,broken,broken,broken,U,4:10,Short,False,red,04:55,1.810,Below,intact,intact,broken,0.000,2.571,08:50,09:15,DXP,red,Long,True,13:25,2.357,2.262,0.571,4.143,intact,intact,broken
2021-09-15,Wednesday,RC,Short,False,intact,intact,intact,UXP,5:25,Long,True,green,05:30,2.389,Above,intact,intact,intact,2.000,6.111,08:45,09:20,UXP,green,Long,True,10:35,7.444,7.139,9.056,5.833,intact,intact,intact
2021-09-14,Tuesday,RC,Long,True,intact,intact,broken,UXP,4:05,Long,False,green,08:05,-1.368,Below,broken,broken,intact,-1.368,0.947,08:30,09:00,D,red,Short,True,11:00,-1.184,-1.000,-0.421,-1.947,intact,intact,broken
2021-09-13,Monday,UXP/UX,Short,True,intact,broken,broken,D,4:35,Long,True,red,07:45,0.731,Above,intact,intact,broken,0.308,2.115,09:15,09:00,UXP,red,Short,True,11:10,1.404,1.308,2.500,0.308,intact,intact,broken
2021-09-10,Friday,DXP/DX,Short,False,intact,intact,intact,UXP,4:00,Long,True,green,05:50,1.065,Above,intact,intact,intact,0.871,3.097,08:40,09:25,UXP,red,NO_CONF,NO_CONF,,2.161,2.161,2.742,1.581,intact,intact,intact
2021-09-09,Thursday,DXP/DX,Short,False,intact,broken,broken,RX,5:35,Long,True,red,08:25,-1.000,Inside,intact,broken,broken,-4.839,-0.516,09:05,08:30,D,green,Long,False,10:40,-1.871,-2.177,-0.065,-3.677,intact,broken,broken
2021-09-08,Wednesday,DXP/DX,Long,False,intact,intact,broken,UXP,4:10,Short,False,red,06:30,-3.250,Above,intact,intact,intact,-5.650,-2.700,08:35,09:25,UXP,red,Short,True,10:35,-3.850,-3.925,-4.500,-3.200,intact,intact,intact
2021-09-07,Tuesday,DXP/DX,Long,True,intact,broken,broken,UX,4:20,Short,True,red,05:15,4.421,Below,intact,intact,intact,2.684,5.632,09:10,08:35,DXP,green,Short,True,11:55,1.368,2.263,0.895,1.842,intact,intact,intact
2021-09-06,Monday,DXP/DX,Short,True,intact,intact,broken,DXP,4:25,Long,True,green,05:20,1.250,Above,intact,intact,intact,1.000,2.406,08:30,09:05,UXP,green,Short,True,11:05,1.922,2.063,2.188,1.656,intact,intact,broken
2021-09-03,Friday,DXP/DX,Long,False,intact,broken,broken,UXP,5:25,Long,True,red,05:30,1.941,Above,broken,broken,broken,-1.647,3.471,09:25,08:35,RX,red,Short,True,11:55,-0.471,-0.441,0.824,-1.765,broken,broken,broken
2021-09-02,Thursday,UXP/UX,Short,False,intact,intact,intact,UXP,4:20,Short,False,green,07:10,-3.357,Above,intact,intact,intact,-10.500,-3.143,08:30,09:25,UXP,green,Long,False,10:55,-11.500,-11.857,-13.143,-9.857,intact,intact,intact
2021-09-01,Wednesday,RC,Long,True,intact,intact,broken,UXP,4:15,Short,True,green,04:20,1.867,Below,intact,intact,intact,1.267,11.667,09:20,08:30,DXP,green,Long,True,10:30,11.200,11.367,10.200,12.200,broken,intact,broken
2021-08-31,Tuesday,UXP/UX,Short,False,broken,broken,intact,RX,4:05,Short,True,red,07:20,0.269,Below,intact,intact,broken,-0.038,1.154,09:05,09:25,DXP,red,Long,True,11:15,0.308,0.288,0.019,0.596,intact,intact,broken
2021-08-30,Monday,UXP/UX,Short,True,intact,intact,intact,DXP,4:30,Short,False,red,08:25,-2.100,Above,intact,intact,intact,-2.800,-1.525,09:20,09:00,UX,green,Long,True,11:20,-1.450,-1.450,-2.075,-0.825,intact,intact,broken
2021-08-27,Friday,U,Long,True,intact,intact,intact,UXP,4:30,Short,False,green,08:15,-2.050,Above,intact,broken,broken,-2.600,-0.550,09:25,08:45,U,green,NO_CONF,NO_CONF,,-0.825,-0.775,-1.650,0.000,intact,intact,intact
2021-08-26,Thursday,UXP/UX,Short,True,broken,broken,intact,DX,,NO_CONF,NO_CONF,red,,,Inside,broken,broken,broken,,,09:20,09:00,RX,green,Long,False,12:40,,,,,intact,broken,broken
2021-08-25,Wednesday,UXP/UX,Short,True,broken,broken,broken,D,4:30,Short,False,red,08:20,-3.455,Above,intact,broken,broken,-4.091,-0.864,09:25,09:00,RX,red,Long,True,10:40,-0.545,-0.614,-1.227,0.136,intact,broken,broken
2021-08-24,Tuesday,UXP/UX,Long,True,intact,intact,intact,UXP,4:00,Long,True,red,05:00,3.053,Above,intact,intact,intact,1.368,3.526,09:15,08:30,UXP,green,Long,True,10:30,4.632,4.474,6.474,2.789,intact,intact,intact
2021-08-23,Monday,DXP/DX,Long,True,intact,intact,intact,UXP,4:05,Long,True,green,04:10,2.321,Above,intact,intact,intact,1.250,4.607,09:00,09:25,UXP,green,Long,True,10:30,5.518,5.500,6.643,4.393,intact,intact,intact
2021-08-20,Friday,UXP/UX,Long,False,broken,broken,intact,D,4:20,Short,True,red,04:25,2.659,Below,intact,intact,intact,1.045,3.091,08:30,09:15,DXP,green,Short,True,11:50,1.205,1.261,0.614,1.795,intact,intact,intact
2021-08-19,Thursday,DXP/DX,Short,True,intact,intact,intact,DXP,4:10,Short,True,red,06:10,0.130,Below,broken,broken,broken,-0.739,0.587,09:00,09:10,D,red,Short,False,10:30,-0.152,-0.152,-0.783,0.478,intact,intact,intact
2021-08-18,Wednesday,DXP/DX,Short,False,intact,intact,intact,UXP,4:15,Short,False,red,07:20,-1.030,Inside,broken,broken,intact,-1.606,-0.242,09:25,09:00,D,red,Short,True,10:30,0.167,0.030,-0.636,0.970,intact,broken,broken
2021-08-17,Tuesday,UXP/UX,Short,True,intact,intact,intact,DXP,4:40,Long,False,red,07:20,-0.926,Inside,broken,broken,broken,-0.889,0.741,08:30,08:50,UXP,green,Long,False,10:40,1.148,0.833,2.185,0.111,intact,broken,broken
2021-08-16,Monday,DXP/DX,Short,True,intact,intact,broken,DXP,4:35,Long,False,red,08:20,-2.097,Below,intact,intact,broken,-3.516,-1.516,09:05,08:55,DXP,green,Long,True,11:05,-3.097,-2.968,-1.774,-4.419,intact,intact,intact
2021-08-13,Friday,DXP/DX,Short,True,intact,intact,broken,DXP,4:15,Short,False,green,06:50,-1.375,Above,intact,intact,broken,-2.958,-1.042,08:55,09:25,UXP,green,Short,True,11:05,-2.021,-2.146,-2.750,-1.292,broken,broken,broken
2021-08-12,Thursday,UXP/UX,Short,False,intact,broken,broken,RX,5:20,Long,False,green,08:15,-1.400,Below,broken,broken,broken,-1.550,-0.425,08:30,09:25,D,green,Short,False,11:05,-0.700,-0.738,-0.300,-1.100,intact,broken,broken
2021-08-11,Wednesday,RC,Short,True,broken,broken,broken,RX,4:05,Short,True,red,04:35,3.800,Below,intact,intact,broken,1.343,3.971,09:10,08:40,DXP,green,Long,True,10:45,2.343,2.429,1.743,2.943,intact,intact,broken
2021-08-10,Tuesday,UXP/UX,Short,False,intact,intact,intact,UXP,5:35,Short,True,green,07:20,0.396,Below,broken,broken,intact,-0.625,0.979,08:50,09:00,RX,green,NO_CONF,NO_CONF,,-1.344,-1.167,-2.708,0.021,intact,intact,intact
2021-08-09,Monday,DXP/DX,Short,True,intact,intact,intact,DXP,4:00,Short,True,red,04:05,0.492,Below,broken,broken,broken,-0.923,0.938,08:35,09:25,D,red,Long,True,11:45,-0.077,-0.162,-0.646,0.492,intact,intact,intact
2021-08-06,Friday,UXP/UX,Short,False,intact,intact,intact,UXP,6:15,Long,True,red,08:25,-0.143,Inside,intact,broken,intact,-0.214,4.786,08:30,09:00,DX,red,Short,True,10:50,-3.286,-2.893,-0.786,-5.786,intact,broken,broken
2021-08-05,Thursday,DXP/DX,Long,True,broken,broken,broken,DX,4:55,Long,True,green,07:45,1.500,Above,broken,intact,intact,-0.967,1.967,09:10,08:35,UXP,green,Long,True,11:20,1.417,1.267,2.467,0.367,broken,broken,intact
2021-08-04,Wednesday,RC,Short,False,broken,broken,broken,RX,6:05,Short,True,green,06:50,1.820,Below,intact,intact,intact,1.700,3.780,09:25,08:30,DXP,green,Short,True,11:40,2.850,2.920,1.840,3.860,intact,intact,intact
2021-08-03,Tuesday,DXP/DX,Long,False,intact,broken,broken,DX,4:00,Long,False,green,08:20,-3.550,Below,intact,intact,intact,-5.600,-2.950,09:00,08:30,DXP,green,Long,True,11:35,-3.937,-3.925,-2.450,-5.425,intact,intact,intact
2021-08-02,Monday,DXP/DX,Short,True,intact,intact,intact,DXP,5:55,Short,True,red,08:25,-0.389,Inside,broken,broken,intact,-1.028,0.111,08:50,09:05,D,red,Short,True,10:40,0.347,0.278,-0.694,1.389,intact,intact,intact
2021-07-30,Friday,UXP/UX,Long,False,intact,broken,broken,D,4:05,Long,True,green,05:25,0.600,Above,broken,intact,intact,-0.600,3.067,09:05,09:20,UXP,red,Short,False,10:30,2.933,3.000,3.800,2.067,broken,intact,broken
2021-07-29,Thursday,UXP/UX,Short,False,intact,intact,intact,UXP,4:00,Long,False,green,06:50,-4.333,Below,broken,intact,broken,-6.000,0.000,09:00,09:10,DXP,green,Long,True,10:35,-2.944,-2.889,-1.333,-4.556,intact,intact,intact
2021-07-28,Wednesday,RC,Long,True,broken,broken,broken,RX,4:30,Long,False,red,07:20,0.318,Above,broken,broken,broken,-0.500,0.818,09:10,08:50,RC,red,Short,False,11:05,-0.523,-0.523,-0.045,-1.000,broken,broken,broken
2021-07-27,Tuesday,RC,Short,False,broken,intact,broken,DXP,4:05,Long,True,red,04:20,0.423,Above,intact,intact,broken,-0.385,1.000,08:35,09:25,UX,green,Short,True,10:45,0.346,0.615,0.769,-0.077,intact,broken,intact
2021-07-26,Monday,UXP/UX,Short,True,intact,intact,intact,DXP,4:00,Short,False,green,08:25,-4.895,Above,intact,intact,broken,-5.000,-1.895,09:10,08:30,UXP,green,Short,True,10:40,-4.579,-4.474,-5.842,-3.316,intact,broken,intact
2021-07-23,Friday,UXP/UX,Long,False,broken,broken,broken,U,4:10,Short,True,green,05:35,-0.700,Inside,broken,broken,broken,-0.800,0.950,09:05,09:00,D,green,Long,True,11:35,0.400,0.500,-0.550,1.350,broken,broken,broken
2021-07-22,Thursday,UXP/UX,Short,True,broken,broken,broken,DX,4:05,Long,True,red,04:10,3.692,Above,broken,intact,intact,-1.000,5.308,08:55,09:25,UXP,red,Long,True,11:50,3.269,2.885,4.923,1.615,broken,intact,intact
2021-07-21,Wednesday,RC,Long,False,broken,intact,intact,UXP,4:10,Long,True,green,04:15,1.426,Above,intact,intact,intact,0.984,1.984,09:00,09:25,UXP,green,Long,True,10:35,2.689,2.631,3.148,2.230,intact,intact,intact
2021-07-20,Tuesday,DXP/DX,Short,True,broken,intact,broken,UXP,4:05,Short,True,red,04:10,5.250,Below,intact,intact,broken,4.083,12.333,08:55,08:30,DXP,green,Long,True,11:00,8.167,9.458,1.667,14.667,intact,broken,broken
2021-07-19,Monday,RC,Short,True,broken,intact,intact,DX,4:15,Short,True,red,04:20,3.341,Below,intact,intact,intact,2.488,3.829,09:00,09:00,DXP,red,Short,True,10:35,5.671,5.207,4.171,7.171,intact,intact,intact
2021-07-16,Friday,DXP/DX,Long,True,broken,broken,intact,RX,4:15,Long,True,green,07:15,1.129,Above,intact,broken,broken,0.613,2.161,09:10,09:15,RX,red,Long,True,11:35,-1.355,-1.258,0.935,-3.645,intact,broken,broken
2021-07-15,Thursday,DXP/DX,Short,True,intact,intact,intact,DXP,4:35,Long,False,red,07:20,-0.341,Inside,broken,broken,broken,-1.523,0.273,09:00,09:20,UX,green,Long,False,10:55,0.284,0.182,0.795,-0.227,intact,intact,broken
2021-07-14,Wednesday,UXP/UX,Short,False,broken,broken,broken,U,4:00,Short,True,red,07:05,0.241,Below,broken,broken,intact,-1.379,0.379,08:45,08:50,D,red,Short,True,11:35,0.379,0.500,-0.586,1.345,broken,broken,intact
2021-07-13,Tuesday,UXP/UX,Long,False,broken,intact,broken,UX,4:15,Long,False,green,07:00,-0.586,Inside,broken,broken,broken,-3.207,-0.276,08:55,08:30,DX,red,Short,False,10:40,-1.362,-1.241,-0.517,-2.207,broken,broken,broken
2021-07-12,Monday,UXP/UX,Short,True,intact,intact,intact,DXP,4:55,Short,True,red,05:00,0.714,Below,intact,intact,broken,0.143,1.286,08:50,09:25,DXP,equal,Long,True,10:30,0.810,0.774,0.238,1.381,intact,intact,intact
2021-07-09,Friday,UXP/UX,Short,True,broken,broken,intact,U,4:30,Long,True,green,08:15,0.667,Above,intact,intact,intact,0.429,3.524,08:30,09:10,UXP,green,Long,True,10:55,3.476,3.524,5.095,1.857,intact,intact,intact
2021-07-08,Thursday,RC,Short,True,intact,intact,intact,DX,4:00,Short,True,red,07:05,-0.952,Inside,intact,broken,broken,-1.387,-0.581,09:00,08:40,RX,red,Long,True,11:25,-0.540,-0.524,-1.161,0.081,broken,broken,broken
2021-07-07,Wednesday,DXP/DX,Short,True,broken,broken,broken,UXP,5:05,Long,False,green,08:15,-3.207,Below,intact,intact,intact,-4.379,-0.517,08:30,09:00,DXP,red,NO_CONF,NO_CONF,,-6.052,-5.793,-1.207,-10.897,broken,broken,intact
2021-07-06,Tuesday,UXP/UX,Long,True,intact,intact,broken,UXP,4:30,Short,True,green,05:00,1.941,Below,intact,intact,intact,1.618,6.735,09:10,08:30,DXP,red,Short,True,10:55,5.985,6.029,4.882,7.088,intact,intact,intact
2021-07-05,Monday,UXP/UX,Short,False,intact,intact,intact,UXP,5:15,Long,True,red,06:25,-0.063,Inside,broken,broken,broken,-0.562,0.437,08:55,09:05,D,red,Long,True,11:15,-0.969,-1.031,-0.250,-1.687,intact,broken,broken
2021-07-02,Friday,DXP/DX,Long,True,broken,broken,broken,U,4:20,Short,False,green,04:50,0.762,Below,broken,intact,broken,-2.667,1.524,09:25,09:00,DXP,green,Long,True,11:20,1.429,1.548,0.286,2.571,broken,intact,broken
2021-07-01,Thursday,RC,Long,True,intact,intact,intact,UXP,4:00,Long,True,green,06:25,4.161,Above,intact,intact,intact,3.710,6.355,08:35,09:05,UXP,red,Short,True,11:10,4.532,4.581,6.097,2.968,intact,intact,intact
2021-06-30,Wednesday,RC,Long,False,intact,intact,broken,DXP,4:00,Short,False,red,08:15,-4.300,Above,intact,intact,broken,-4.550,-1.400,09:25,08:30,UXP,green,Long,False,10:30,-2.125,-2.075,-3.000,-1.250,broken,broken,broken
2021-06-29,Tuesday,DXP/DX,Short,True,intact,broken,broken,RX,4:40,Short,False,green,08:25,-1.952,Above,intact,intact,broken,-4.476,-1.714,08:30,09:10,UXP,red,Short,True,11:45,-3.143,-3.333,-4.095,-2.190,intact,intact,broken
2021-06-28,Monday,UXP/UX,Long,False,broken,intact,intact,DX,4:00,Short,False,red,05:40,0.476,Below,broken,intact,intact,-0.810,1.429,09:20,08:35,DXP,red,Short,True,12:35,3.238,2.881,2.190,4.286,intact,intact,intact
2021-06-25,Friday,UXP/UX,Long,True,broken,broken,broken,U,4:55,Short,True,green,08:25,0.182,Below,broken,broken,intact,-1.727,0.273,08:30,09:25,RX,red,Long,True,11:00,-0.227,-0.068,-1.864,1.409,broken,broken,intact
2021-06-24,Thursday,DXP/DX,Short,True,broken,intact,broken,UXP,4:20,Long,False,green,08:25,-6.538,Below,intact,intact,broken,-8.923,-4.923,08:45,09:25,DXP,green,Long,True,10:30,-5.231,-5.231,-3.846,-6.615,intact,intact,broken
2021-06-23,Wednesday,RC,Long,True,intact,intact,intact,UXP,4:05,Long,True,red,07:35,2.200,Above,intact,intact,broken,1.267,4.667,08:40,09:25,UXP,red,Short,True,10:30,4.400,4.400,5.800,3.000,intact,intact,intact
2021-06-22,Tuesday,UXP/UX,Short,False,intact,broken,intact,RX,5:55,Short,True,red,08:25,-0.034,Inside,intact,broken,broken,-0.475,0.017,09:05,09:25,U,green,Short,True,11:15,-0.686,-0.619,-1.203,-0.169,intact,broken,broken
2021-06-21,Monday,RC,Long,True,broken,broken,broken,RX,5:25,Long,True,green,08:25,-1.176,Inside,broken,broken,intact,-2.559,-0.294,09:05,09:25,U,green,Long,True,11:45,1.000,0.985,2.618,-0.618,broken,broken,intact
2021-06-18,Friday,DXP/DX,Short,True,intact,intact,intact,DXP,4:45,Short,True,green,05:15,2.111,Below,broken,broken,intact,-1.167,2.556,08:45,09:20,UXP,green,NO_CONF,NO_CONF,,-4.278,-3.972,-7.222,-1.333,intact,broken,intact
